date,CBOE_Total_Call_Volume,CBOE_Total_Put_Volume,CBOE_Total_Total_Volume,CBOE_Total_PCR_Calculated,CBOE_Total_PCR_Diff,CBOE_Index_Call_Volume,CBOE_Index_Put_Volume,CBOE_Index_Total_Volume,CBOE_Index_PCR_Calculated,CBOE_Index_PCR_Diff,CBOE_ETP_Call_Volume,CBOE_ETP_Put_Volume,CBOE_ETP_Total_Volume,CBOE_ETP_PCR_Calculated,CBOE_ETP_PCR_Diff,CBOE_Equity_Call_Volume,CBOE_Equity_Put_Volume,CBOE_Equity_Total_Volume,CBOE_Equity_PCR_Calculated,CBOE_Equity_PCR_Diff,CBOE_VIX_Call_Volume,CBOE_VIX_Put_Volume,CBOE_VIX_Total_Volume,CBOE_VIX_PCR_Calculated,CBOE_VIX_PCR_Diff,CBOE_SPX_Call_Volume,CBOE_SPX_Put_Volume,CBOE_SPX_Total_Volume,CBOE_SPX_PCR_Calculated,CBOE_SPX_PCR_Diff
2023-01-24,3110391.0,3199343.0,6309734.0,1.03,0.0,1250710.0,1556948.0,2807658.0,1.24,0.0,739099.0,884302.0,1623401.0,1.2,0.0,1120582.0,758093.0,1878675.0,0.68,0.0,310118.0,244036.0,554154.0,0.79,0.0,874678.0,1220641.0,2095319.0,1.4,0.0
2023-01-25,3906766.0,3871519.0,7778285.0,0.99,0.0,1712595.0,1848565.0,3561160.0,1.08,0.0,952632.0,1087936.0,2040568.0,1.14,0.0,1241539.0,935018.0,2176557.0,0.75,0.0,445311.0,229733.0,675044.0,0.52,0.0,1204319.0,1542017.0,2746336.0,1.28,0.0
2023-01-26,3951986.0,3512350.0,7464336.0,0.89,0.0,1587771.0,1595214.0,3182985.0,1.0,0.0,984798.0,974814.0,1959612.0,0.99,0.0,1379417.0,942322.0,2321739.0,0.68,0.0,309992.0,110737.0,420729.0,0.36,0.0,1215232.0,1417511.0,2632743.0,1.17,0.0
2023-01-27,5348947.0,4505859.0,9854806.0,0.84,0.0,1639407.0,2008440.0,3647847.0,1.23,0.0,1187490.0,1216920.0,2404410.0,1.02,0.0,2522050.0,1280499.0,3802549.0,0.51,0.0,402738.0,221195.0,623933.0,0.55,0.0,1188438.0,1679149.0,2867587.0,1.41,0.0
2023-01-30,3490388.0,3183236.0,6673624.0,0.91,0.0,1339314.0,1551248.0,2890562.0,1.16,0.0,859043.0,912378.0,1771421.0,1.06,0.0,1292031.0,719610.0,2011641.0,0.56,0.0,217026.0,82751.0,299777.0,0.38,0.0,1079185.0,1409585.0,2488770.0,1.31,0.0
2023-01-31,3550678.0,3281878.0,6832556.0,0.92,0.0,1544636.0,1593379.0,3138015.0,1.03,0.0,766009.0,866465.0,1632474.0,1.13,0.0,1240033.0,822034.0,2062067.0,0.66,0.0,459462.0,134376.0,593838.0,0.29,0.0,1033714.0,1387663.0,2421377.0,1.34,0.0
2023-02-01,3968476.0,3577337.0,7545813.0,0.9,0.0,1554511.0,1621934.0,3176445.0,1.04,0.0,1012259.0,1127261.0,2139520.0,1.11,0.0,1401706.0,828142.0,2229848.0,0.59,0.0,415749.0,145364.0,561113.0,0.35,0.0,1085474.0,1394531.0,2480005.0,1.28,0.0
2023-02-02,6182810.0,4934721.0,11117531.0,0.8,0.0,2589890.0,2345696.0,4935586.0,0.91,0.0,1208253.0,1416073.0,2624326.0,1.17,0.0,2384667.0,1172952.0,3557619.0,0.49,0.0,985506.0,290675.0,1276181.0,0.29,0.0,1541355.0,1968555.0,3509910.0,1.28,0.0
2023-02-03,4958659.0,4498617.0,9457276.0,0.91,0.0,1804674.0,2015718.0,3820392.0,1.12,0.0,1083736.0,1306215.0,2389951.0,1.21,0.0,2070249.0,1176684.0,3246933.0,0.57,0.0,509269.0,226434.0,735703.0,0.44,0.0,1238915.0,1703073.0,2941988.0,1.37,0.0
2023-02-06,3974133.0,3359388.0,7333521.0,0.85,0.0,1776406.0,1541531.0,3317937.0,0.87,0.0,898069.0,900595.0,1798664.0,1.0,0.0,1299658.0,917262.0,2216920.0,0.71,0.0,762619.0,188283.0,950902.0,0.25,0.0,975586.0,1309975.0,2285561.0,1.34,0.0
2023-02-07,3810737.0,3486485.0,7297222.0,0.91,0.0,1569056.0,1698921.0,3267977.0,1.08,0.0,909975.0,982463.0,1892438.0,1.08,0.0,1331706.0,805101.0,2136807.0,0.6,0.0,292720.0,189052.0,481772.0,0.65,0.0,1237669.0,1471827.0,2709496.0,1.19,0.0
2023-02-08,3710536.0,3351056.0,7061592.0,0.9,0.0,1428479.0,1622167.0,3050646.0,1.14,0.0,954219.0,893354.0,1847573.0,0.94,0.0,1327838.0,835535.0,2163373.0,0.63,0.0,281635.0,150601.0,432236.0,0.53,0.0,1109320.0,1419917.0,2529237.0,1.28,0.0
2023-02-09,4186221.0,3670385.0,7856606.0,0.88,0.0,1689898.0,1709934.0,3399832.0,1.01,0.0,931023.0,973196.0,1904219.0,1.05,0.0,1565300.0,987255.0,2552555.0,0.63,0.0,544871.0,153198.0,698069.0,0.28,0.0,1085901.0,1521200.0,2607101.0,1.4,0.0
2023-02-10,3780857.0,3878953.0,7659810.0,1.03,0.0,1620496.0,1888682.0,3509178.0,1.17,0.0,795934.0,1050319.0,1846253.0,1.32,0.0,1364427.0,939952.0,2304379.0,0.69,0.0,529775.0,299999.0,829774.0,0.57,0.0,1052338.0,1493713.0,2546051.0,1.42,0.0
2023-02-13,3622961.0,3331834.0,6954795.0,0.92,0.0,1758793.0,1838324.0,3597117.0,1.05,0.0,722459.0,814125.0,1536584.0,1.13,0.0,1141709.0,679385.0,1821094.0,0.6,0.0,747269.0,383517.0,1130786.0,0.51,0.0,965793.0,1403559.0,2369352.0,1.45,0.0
2023-02-14,4001678.0,3826467.0,7828145.0,0.96,0.0,2091815.0,2200990.0,4292805.0,1.05,0.0,794329.0,941703.0,1736032.0,1.19,0.0,1115534.0,683774.0,1799308.0,0.61,0.0,827728.0,361457.0,1189185.0,0.44,0.0,1229630.0,1790259.0,3019889.0,1.46,0.0
2023-02-15,3779178.0,3508236.0,7287414.0,0.93,0.0,1777000.0,1911382.0,3688382.0,1.08,0.0,672864.0,822159.0,1495023.0,1.22,0.0,1329314.0,774695.0,2104009.0,0.58,0.0,688651.0,238114.0,926765.0,0.35,0.0,1032240.0,1570443.0,2602683.0,1.52,0.0
2023-02-16,4346237.0,3879149.0,8225386.0,0.89,0.0,2048368.0,2058300.0,4106668.0,1.0,0.0,910541.0,983065.0,1893606.0,1.08,0.0,1387328.0,837784.0,2225112.0,0.6,0.0,763602.0,140610.0,904212.0,0.18,0.0,1232760.0,1842973.0,3075733.0,1.49,0.0
2023-02-17,3896377.0,4010931.0,7907308.0,1.03,0.0,1362757.0,1910616.0,3273373.0,1.4,0.0,989796.0,1063532.0,2053328.0,1.07,0.0,1543824.0,1036783.0,2580607.0,0.67,0.0,271600.0,154397.0,425997.0,0.57,0.0,1041914.0,1677610.0,2719524.0,1.61,0.0
2023-02-21,3718536.0,3650654.0,7369190.0,0.98,0.0,1583525.0,1766550.0,3350075.0,1.12,0.0,899566.0,1038180.0,1937746.0,1.15,0.0,1235445.0,845924.0,2081369.0,0.68,0.0,414988.0,218612.0,633600.0,0.53,0.0,1122680.0,1488550.0,2611230.0,1.33,0.0
2023-02-22,3032513.0,3429854.0,6462367.0,1.13,0.0,1149006.0,1614619.0,2763625.0,1.41,0.0,782524.0,939473.0,1721997.0,1.2,0.0,1100983.0,875762.0,1976745.0,0.8,0.0,225581.0,173787.0,399368.0,0.77,0.0,882050.0,1341562.0,2223612.0,1.52,0.0
2023-02-23,3684371.0,3826903.0,7511274.0,1.04,0.0,1499069.0,1777112.0,3276181.0,1.19,0.0,922815.0,1086888.0,2009703.0,1.18,0.0,1262487.0,962903.0,2225390.0,0.76,0.0,336889.0,116188.0,453077.0,0.34,0.0,1124525.0,1602029.0,2726554.0,1.42,0.0
2023-02-24,3729848.0,4126318.0,7856166.0,1.11,0.0,1561841.0,1917284.0,3479125.0,1.23,0.0,1011916.0,1265437.0,2277353.0,1.25,0.0,1156091.0,943597.0,2099688.0,0.82,0.0,324119.0,112349.0,436468.0,0.35,0.0,1179300.0,1709257.0,2888557.0,1.45,0.0
2023-02-27,3184993.0,3297576.0,6482569.0,1.04,0.0,1331148.0,1739541.0,3070689.0,1.31,0.0,780983.0,851479.0,1632462.0,1.09,0.0,1072862.0,706556.0,1779418.0,0.66,0.0,261513.0,170268.0,431781.0,0.65,0.0,1029997.0,1498841.0,2528838.0,1.46,0.0
2023-02-28,3180663.0,3235835.0,6416498.0,1.02,0.0,1323870.0,1602741.0,2926611.0,1.21,0.0,790351.0,897917.0,1688268.0,1.14,0.0,1066442.0,735177.0,1801619.0,0.69,0.0,253425.0,111715.0,365140.0,0.44,0.0,1037421.0,1449882.0,2487303.0,1.4,0.0
2023-03-01,3219231.0,3650029.0,6869260.0,1.13,0.0,1396535.0,1734155.0,3130690.0,1.24,0.0,791739.0,919975.0,1711714.0,1.16,0.0,1030957.0,995899.0,2026856.0,0.97,0.0,224081.0,103050.0,327131.0,0.46,0.0,1144290.0,1549521.0,2693811.0,1.35,0.0
2023-03-02,3276139.0,3558541.0,6834680.0,1.09,0.0,1465358.0,1767979.0,3233337.0,1.21,0.0,760289.0,936384.0,1696673.0,1.23,0.0,1050492.0,854178.0,1904670.0,0.81,0.0,212798.0,133983.0,346781.0,0.63,0.0,1202128.0,1566256.0,2768384.0,1.3,0.0
2023-03-03,4043046.0,3686979.0,7730025.0,0.91,0.0,1821361.0,1851985.0,3673346.0,1.02,0.0,837235.0,1012127.0,1849362.0,1.21,0.0,1384450.0,822867.0,2207317.0,0.59,0.0,536865.0,136136.0,673001.0,0.25,0.0,1242856.0,1656889.0,2899745.0,1.33,0.0
2023-03-06,3312477.0,3296021.0,6608498.0,1.0,0.0,1532532.0,1726596.0,3259128.0,1.13,0.0,765323.0,887811.0,1653134.0,1.16,0.0,1014622.0,681614.0,1696236.0,0.67,0.0,387591.0,168454.0,556045.0,0.43,0.0,1114772.0,1497310.0,2612082.0,1.34,0.0
2023-03-07,3818873.0,3326861.0,7145734.0,0.87,0.0,2158030.0,1736709.0,3894739.0,0.8,0.0,768318.0,932903.0,1701221.0,1.21,0.0,892525.0,657249.0,1549774.0,0.74,0.0,896482.0,111027.0,1007509.0,0.12,0.0,1219579.0,1581474.0,2801053.0,1.3,0.0
2023-03-08,3071907.0,3039394.0,6111301.0,0.99,0.0,1460485.0,1551922.0,3012407.0,1.06,0.0,749933.0,860258.0,1610191.0,1.15,0.0,861489.0,627214.0,1488703.0,0.73,0.0,409138.0,145955.0,555093.0,0.36,0.0,1010445.0,1319562.0,2330007.0,1.31,0.0
2023-03-09,4305822.0,4474341.0,8780163.0,1.04,0.0,2186598.0,2365819.0,4552417.0,1.08,0.0,1004886.0,1209673.0,2214559.0,1.2,0.0,1114338.0,898849.0,2013187.0,0.81,0.0,742253.0,208708.0,950961.0,0.28,0.0,1405993.0,2089020.0,3495013.0,1.49,0.0
2023-03-10,5469530.0,6708448.0,12177978.0,1.23,0.0,3212730.0,3581006.0,6793736.0,1.11,0.0,1067685.0,1810954.0,2878639.0,1.7,0.0,1189115.0,1316488.0,2505603.0,1.11,0.0,1665939.0,693816.0,2359755.0,0.42,0.0,1455762.0,2747318.0,4203080.0,1.89,0.0
2023-03-13,4572786.0,4681415.0,9254201.0,1.02,0.0,2343620.0,2455736.0,4799356.0,1.05,0.0,984623.0,1279193.0,2263816.0,1.3,0.0,1244543.0,946486.0,2191029.0,0.76,0.0,1010217.0,434968.0,1445185.0,0.43,0.0,1286169.0,1940924.0,3227093.0,1.51,0.0
2023-03-14,4122683.0,4430931.0,8553614.0,1.07,0.0,2127566.0,2417963.0,4545529.0,1.14,0.0,834347.0,1139408.0,1973755.0,1.37,0.0,1160770.0,873560.0,2034330.0,0.75,0.0,707319.0,392844.0,1100163.0,0.56,0.0,1373660.0,1918048.0,3291708.0,1.4,0.0
2023-03-15,4403934.0,4390470.0,8794404.0,1.0,0.0,2513594.0,2431191.0,4944785.0,0.97,0.0,802970.0,1084335.0,1887305.0,1.35,0.0,1087370.0,874944.0,1962314.0,0.8,0.0,1134255.0,512208.0,1646463.0,0.45,0.0,1306885.0,1834618.0,3141503.0,1.4,0.0
2023-03-16,4614404.0,4506332.0,9120736.0,0.98,0.0,2072355.0,2324826.0,4397181.0,1.12,0.0,1030343.0,1180467.0,2210810.0,1.15,0.0,1511706.0,1001039.0,2512745.0,0.66,0.0,511995.0,372871.0,884866.0,0.73,0.0,1520463.0,1891720.0,3412183.0,1.24,0.0
2023-03-17,4410498.0,4300938.0,8711436.0,0.98,0.0,1817721.0,2147156.0,3964877.0,1.18,0.0,968885.0,1102929.0,2071814.0,1.14,0.0,1623892.0,1050853.0,2674745.0,0.65,0.0,537725.0,293790.0,831515.0,0.55,0.0,1213918.0,1771495.0,2985413.0,1.46,0.0
2023-03-20,4161156.0,3331764.0,7492920.0,0.8,0.0,1983364.0,1872225.0,3855589.0,0.94,0.0,775219.0,762960.0,1538179.0,0.98,0.0,1402573.0,696579.0,2099152.0,0.5,0.0,915232.0,297719.0,1212951.0,0.33,0.0,1029044.0,1512235.0,2541279.0,1.47,0.0
2023-03-21,3831845.0,3933960.0,7765805.0,1.03,0.0,1805177.0,2227414.0,4032591.0,1.23,0.0,797222.0,939025.0,1736247.0,1.18,0.0,1229446.0,767521.0,1996967.0,0.62,0.0,660346.0,584630.0,1244976.0,0.89,0.0,1091637.0,1562337.0,2653974.0,1.43,0.0
2023-03-22,3902657.0,3583974.0,7486631.0,0.92,0.0,1761837.0,1765168.0,3527005.0,1.0,0.0,906951.0,1047362.0,1954313.0,1.15,0.0,1233869.0,771444.0,2005313.0,0.63,0.0,717668.0,210601.0,928269.0,0.29,0.0,1011357.0,1505528.0,2516885.0,1.49,0.0
2023-03-23,3781807.0,4249071.0,8030878.0,1.12,0.0,1666942.0,2111446.0,3778388.0,1.27,0.0,895135.0,1204182.0,2099317.0,1.35,0.0,1219730.0,933443.0,2153173.0,0.77,0.0,385870.0,149010.0,534880.0,0.39,0.0,1225480.0,1863311.0,3088791.0,1.52,0.0
2023-03-24,3490430.0,3853749.0,7344179.0,1.1,0.0,1505938.0,1882013.0,3387951.0,1.25,0.0,796009.0,1102184.0,1898193.0,1.38,0.0,1188483.0,869552.0,2058035.0,0.73,0.0,354746.0,178094.0,532840.0,0.5,0.0,1093813.0,1636427.0,2730240.0,1.5,0.0
2023-03-27,3215180.0,3016584.0,6231764.0,0.94,0.0,1290932.0,1479750.0,2770682.0,1.15,0.0,832563.0,805546.0,1638109.0,0.97,0.0,1091685.0,731288.0,1822973.0,0.67,0.0,299807.0,121957.0,421764.0,0.41,0.0,952900.0,1316494.0,2269394.0,1.38,0.0
2023-03-28,2857470.0,3102939.0,5960409.0,1.09,0.0,1193719.0,1510312.0,2704031.0,1.27,0.0,740407.0,905075.0,1645482.0,1.22,0.0,923344.0,687552.0,1610896.0,0.74,0.0,229868.0,170388.0,400256.0,0.74,0.0,937269.0,1304464.0,2241733.0,1.39,0.0
2023-03-29,3450557.0,3386289.0,6836846.0,0.98,0.0,1548519.0,1529764.0,3078283.0,0.99,0.0,752554.0,1121948.0,1874502.0,1.49,0.0,1149484.0,734577.0,1884061.0,0.64,0.0,439547.0,173964.0,613511.0,0.4,0.0,1077503.0,1314007.0,2391510.0,1.22,0.0
2023-03-30,3567974.0,3384978.0,6952952.0,0.95,0.0,1468127.0,1585868.0,3053995.0,1.08,0.0,925868.0,1025216.0,1951084.0,1.11,0.0,1173979.0,773894.0,1947873.0,0.66,0.0,410880.0,112455.0,523335.0,0.27,0.0,1009441.0,1363280.0,2372721.0,1.35,0.0
2023-03-31,4599471.0,4764977.0,9364448.0,1.04,0.0,1973461.0,2208735.0,4182196.0,1.12,0.0,1166096.0,1699777.0,2865873.0,1.46,0.0,1459914.0,856465.0,2316379.0,0.59,0.0,503118.0,247448.0,750566.0,0.49,0.0,1417643.0,1875713.0,3293356.0,1.32,0.0
2023-04-03,3666732.0,3447396.0,7114128.0,0.94,0.0,1659084.0,1695109.0,3354193.0,1.02,0.0,788249.0,1008667.0,1796916.0,1.28,0.0,1219399.0,743620.0,1963019.0,0.61,0.0,548254.0,210678.0,758932.0,0.38,0.0,1073690.0,1419945.0,2493635.0,1.32,0.0
2023-04-04,3399723.0,3788046.0,7187769.0,1.11,0.0,1569218.0,1746126.0,3315344.0,1.11,0.0,849991.0,1289675.0,2139666.0,1.52,0.0,980514.0,752245.0,1732759.0,0.77,0.0,429371.0,106248.0,535619.0,0.25,0.0,1107492.0,1579962.0,2687454.0,1.43,0.0
2023-04-05,3183064.0,3191877.0,6374941.0,1.0,0.0,1307487.0,1494020.0,2801507.0,1.14,0.0,749987.0,950611.0,1700598.0,1.27,0.0,1125590.0,747246.0,1872836.0,0.66,0.0,296940.0,81242.0,378182.0,0.27,0.0,963200.0,1347776.0,2310976.0,1.4,0.0
2023-04-06,3456362.0,3443201.0,6899563.0,1.0,0.0,1574709.0,1758742.0,3333451.0,1.12,0.0,706296.0,872987.0,1579283.0,1.24,0.0,1175357.0,811472.0,1986829.0,0.69,0.0,566289.0,152793.0,719082.0,0.27,0.0,958150.0,1503649.0,2461799.0,1.57,0.0
2023-04-10,2884302.0,3044138.0,5928440.0,1.06,0.0,1196164.0,1596620.0,2792784.0,1.33,0.0,641553.0,787507.0,1429060.0,1.23,0.0,1046585.0,660011.0,1706596.0,0.63,0.0,200155.0,84086.0,284241.0,0.42,0.0,964184.0,1466869.0,2431053.0,1.52,0.0
2023-04-11,3139815.0,3200424.0,6340239.0,1.02,0.0,1335769.0,1677283.0,3013052.0,1.26,0.0,693456.0,904399.0,1597855.0,1.3,0.0,1110590.0,618742.0,1729332.0,0.56,0.0,446019.0,381709.0,827728.0,0.86,0.0,863333.0,1251115.0,2114448.0,1.45,0.0
2023-04-12,3568658.0,3570353.0,7139011.0,1.0,0.0,1703460.0,1810173.0,3513633.0,1.06,0.0,846968.0,1049916.0,1896884.0,1.24,0.0,1018230.0,710264.0,1728494.0,0.7,0.0,444683.0,153878.0,598561.0,0.35,0.0,1217997.0,1615232.0,2833229.0,1.33,0.0
2023-04-13,3996839.0,3670266.0,7667105.0,0.92,0.0,1881915.0,1867758.0,3749673.0,0.99,0.0,909777.0,1053856.0,1963633.0,1.16,0.0,1205147.0,748652.0,1953799.0,0.62,0.0,653404.0,262994.0,916398.0,0.4,0.0,1161511.0,1493679.0,2655190.0,1.29,0.0
2023-04-14,4209463.0,3838586.0,8048049.0,0.91,0.0,1951520.0,1971617.0,3923137.0,1.01,0.0,965743.0,1031324.0,1997067.0,1.07,0.0,1292200.0,835645.0,2127845.0,0.65,0.0,650640.0,267987.0,918627.0,0.41,0.0,1227125.0,1652369.0,2879494.0,1.35,0.0
2023-04-17,3302299.0,3369763.0,6672062.0,1.02,0.0,1485684.0,1894249.0,3379933.0,1.28,0.0,778624.0,803330.0,1581954.0,1.03,0.0,1037991.0,672184.0,1710175.0,0.65,0.0,418306.0,330908.0,749214.0,0.79,0.0,1018900.0,1514392.0,2533292.0,1.49,0.0
2023-04-18,3842348.0,3542579.0,7384927.0,0.92,0.0,1975600.0,2006045.0,3981645.0,1.02,0.0,820223.0,866859.0,1687082.0,1.06,0.0,1046525.0,669675.0,1716200.0,0.64,0.0,826209.0,357969.0,1184178.0,0.43,0.0,1096320.0,1591987.0,2688307.0,1.45,0.0
2023-04-19,3960870.0,4043174.0,8004044.0,1.02,0.0,1951118.0,2094579.0,4045697.0,1.07,0.0,681800.0,886443.0,1568243.0,1.3,0.0,1327952.0,1062152.0,2390104.0,0.8,0.0,922675.0,385791.0,1308466.0,0.42,0.0,973664.0,1598123.0,2571787.0,1.64,0.0
2023-04-20,4111349.0,4072016.0,8183365.0,0.99,0.0,1824268.0,1951608.0,3775876.0,1.07,0.0,904371.0,1098692.0,2003063.0,1.21,0.0,1382710.0,1021716.0,2404426.0,0.74,0.0,537654.0,198305.0,735959.0,0.37,0.0,1212599.0,1681380.0,2893979.0,1.39,0.0
2023-04-21,4024688.0,3581876.0,7606564.0,0.89,0.0,1585062.0,1635647.0,3220709.0,1.03,0.0,812436.0,946286.0,1758722.0,1.16,0.0,1627190.0,999943.0,2627133.0,0.61,0.0,510197.0,133449.0,643646.0,0.26,0.0,1032427.0,1455340.0,2487767.0,1.41,0.0
2023-04-24,3477765.0,3036370.0,6514135.0,0.87,0.0,1414189.0,1517302.0,2931491.0,1.07,0.0,767272.0,777254.0,1544526.0,1.01,0.0,1296304.0,741814.0,2038118.0,0.57,0.0,412716.0,177266.0,589982.0,0.43,0.0,957305.0,1272805.0,2230110.0,1.33,0.0
2023-04-25,3986610.0,4042565.0,8029175.0,1.01,0.0,1958376.0,2102332.0,4060708.0,1.07,0.0,952054.0,971086.0,1923140.0,1.02,0.0,1076180.0,969147.0,2045327.0,0.9,0.0,634653.0,242468.0,877121.0,0.38,0.0,1200327.0,1754421.0,2954748.0,1.46,0.0
2023-04-26,3470424.0,3698665.0,7169089.0,1.07,0.0,1582507.0,1723458.0,3305965.0,1.09,0.0,751978.0,981913.0,1733891.0,1.31,0.0,1135939.0,993294.0,2129233.0,0.87,0.0,379828.0,114311.0,494139.0,0.3,0.0,1157989.0,1518166.0,2676155.0,1.31,0.0
2023-04-27,4060000.0,4087109.0,8147109.0,1.01,0.0,1827426.0,2050775.0,3878201.0,1.12,0.0,817116.0,1044858.0,1861974.0,1.28,0.0,1415458.0,991476.0,2406934.0,0.7,0.0,360189.0,212964.0,573153.0,0.59,0.0,1415817.0,1786382.0,3202199.0,1.26,0.0
2023-04-28,4279617.0,4213248.0,8492865.0,0.98,0.0,1950795.0,2059818.0,4010613.0,1.06,0.0,931914.0,1087555.0,2019469.0,1.17,0.0,1396908.0,1065875.0,2462783.0,0.76,0.0,424967.0,157847.0,582814.0,0.37,0.0,1434374.0,1818575.0,3252949.0,1.27,0.0
2023-05-01,3440454.0,3361239.0,6801693.0,0.98,0.0,1472568.0,1654577.0,3127145.0,1.12,0.0,744444.0,848921.0,1593365.0,1.14,0.0,1223442.0,857741.0,2081183.0,0.7,0.0,319341.0,174724.0,494065.0,0.55,0.0,1107721.0,1433319.0,2541040.0,1.29,0.0
2023-05-02,4179608.0,4268184.0,8447792.0,1.02,0.0,2186070.0,2292343.0,4478413.0,1.05,0.0,948930.0,1157787.0,2106717.0,1.22,0.0,1044608.0,818054.0,1862662.0,0.78,0.0,800322.0,342101.0,1142423.0,0.43,0.0,1339400.0,1878663.0,3218063.0,1.4,0.0
2023-05-03,3111150.0,3468700.0,6579850.0,1.11,0.0,1204708.0,1581029.0,2785737.0,1.31,0.0,732590.0,1008469.0,1741059.0,1.38,0.0,1173852.0,879202.0,2053054.0,0.75,0.0,236183.0,265018.0,501201.0,1.12,0.0,925703.0,1262936.0,2188639.0,1.36,0.0
2023-05-04,4757996.0,4321243.0,9079239.0,0.91,0.0,2693456.0,2206073.0,4899529.0,0.82,0.0,859370.0,1123511.0,1982881.0,1.31,0.0,1205170.0,991659.0,2196829.0,0.82,0.0,1333885.0,297314.0,1631199.0,0.22,0.0,1276127.0,1772266.0,3048393.0,1.39,0.0
2023-05-05,4451633.0,4245890.0,8697523.0,0.95,0.0,1836845.0,2035196.0,3872041.0,1.11,0.0,997786.0,1099403.0,2097189.0,1.1,0.0,1617002.0,1111291.0,2728293.0,0.69,0.0,468770.0,264896.0,733666.0,0.57,0.0,1303642.0,1676759.0,2980401.0,1.29,0.0
2023-05-08,3188671.0,3328652.0,6517323.0,1.04,0.0,1187260.0,1483768.0,2671028.0,1.25,0.0,702062.0,893551.0,1595613.0,1.27,0.0,1299349.0,951333.0,2250682.0,0.73,0.0,238913.0,124822.0,363735.0,0.52,0.0,911707.0,1317822.0,2229529.0,1.45,0.0
2023-05-09,3119660.0,2908742.0,6028402.0,0.93,0.0,1317321.0,1409788.0,2727109.0,1.07,0.0,603418.0,700716.0,1304134.0,1.16,0.0,1198921.0,798238.0,1997159.0,0.67,0.0,399491.0,176180.0,575671.0,0.44,0.0,881055.0,1190131.0,2071186.0,1.35,0.0
2023-05-10,4356055.0,4178884.0,8534939.0,0.96,0.0,2034192.0,2118707.0,4152899.0,1.04,0.0,989504.0,1150694.0,2140198.0,1.16,0.0,1332359.0,909483.0,2241842.0,0.68,0.0,618197.0,299340.0,917537.0,0.48,0.0,1363315.0,1755825.0,3119140.0,1.29,0.0
2023-05-11,3857549.0,3486480.0,7344029.0,0.9,0.0,1677154.0,1700636.0,3377790.0,1.01,0.0,798082.0,857125.0,1655207.0,1.07,0.0,1382313.0,928719.0,2311032.0,0.67,0.0,617252.0,214355.0,831607.0,0.35,0.0,1006920.0,1401789.0,2408709.0,1.39,0.0
2023-05-12,4413058.0,4057328.0,8470386.0,0.92,0.0,1781168.0,1987278.0,3768446.0,1.12,0.0,991447.0,928130.0,1919577.0,0.94,0.0,1640443.0,1141920.0,2782363.0,0.7,0.0,514892.0,251872.0,766764.0,0.49,0.0,1198800.0,1650407.0,2849207.0,1.38,0.0
2023-05-15,3555627.0,3326751.0,6882378.0,0.94,0.0,1512270.0,1772239.0,3284509.0,1.17,0.0,790907.0,855474.0,1646381.0,1.08,0.0,1252450.0,699038.0,1951488.0,0.56,0.0,426571.0,290756.0,717327.0,0.68,0.0,1036847.0,1421227.0,2458074.0,1.37,0.0
2023-05-16,3710335.0,3474331.0,7184666.0,0.94,0.0,1769041.0,1762275.0,3531316.0,1.0,0.0,708722.0,873126.0,1581848.0,1.23,0.0,1232572.0,838930.0,2071502.0,0.68,0.0,803430.0,317561.0,1120991.0,0.4,0.0,926291.0,1392354.0,2318645.0,1.5,0.0
2023-05-17,4409283.0,4380070.0,8789353.0,0.99,0.0,1960804.0,2148616.0,4109420.0,1.1,0.0,985960.0,1240105.0,2226065.0,1.26,0.0,1462519.0,991349.0,2453868.0,0.68,0.0,502647.0,313494.0,816141.0,0.62,0.0,1401242.0,1759474.0,3160716.0,1.26,0.0
2023-05-18,5204153.0,4281616.0,9485769.0,0.82,0.0,2628961.0,2146864.0,4775825.0,0.82,0.0,1047415.0,1145430.0,2192845.0,1.09,0.0,1527777.0,989322.0,2517099.0,0.65,0.0,1012485.0,227909.0,1240394.0,0.23,0.0,1549998.0,1823272.0,3373270.0,1.18,0.0
2023-05-19,4722222.0,4251146.0,8973368.0,0.9,0.0,1975182.0,2113988.0,4089170.0,1.07,0.0,916907.0,1103496.0,2020403.0,1.2,0.0,1830133.0,1033662.0,2863795.0,0.56,0.0,681708.0,322910.0,1004618.0,0.47,0.0,1233876.0,1706687.0,2940563.0,1.38,0.0
2023-05-22,4107176.0,3387629.0,7494805.0,0.82,0.0,1887468.0,1678705.0,3566173.0,0.89,0.0,724404.0,897228.0,1621632.0,1.24,0.0,1495304.0,811696.0,2307000.0,0.54,0.0,828642.0,138278.0,966920.0,0.17,0.0,1020862.0,1472304.0,2493166.0,1.44,0.0
2023-05-23,3693148.0,3682052.0,7375200.0,1.0,0.0,1522531.0,1802246.0,3324777.0,1.18,0.0,885880.0,1123301.0,2009181.0,1.27,0.0,1284737.0,756505.0,2041242.0,0.59,0.0,319460.0,115735.0,435195.0,0.36,0.0,1162597.0,1603007.0,2765604.0,1.38,0.0
2023-05-24,3671664.0,3876758.0,7548422.0,1.06,0.0,1646904.0,2003460.0,3650364.0,1.22,0.0,902810.0,1007766.0,1910576.0,1.12,0.0,1121950.0,865532.0,1987482.0,0.77,0.0,382777.0,334739.0,717516.0,0.87,0.0,1199183.0,1586545.0,2785728.0,1.32,0.0
